gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
SENS.2.7,Änderung von Konfigurationen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.2.8,Melden von Ereignissen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.2.8.1,Melden von Fehler- und Warnmeldungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.3.1,Schadprogramme,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.3.2,Öffnen in der Sandbox,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.3.3,Umwandeln verdächtiger Dateien,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1.1,Verdeckte Eingabe,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1.2,Untersagung von Passwort Recycling,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1.5,Biometrische Authentifikation,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1.6,Keine Weitergabe personengebundener Authentisierungsmittel,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.2,Mehrfachnutzung von Zugängen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.5.1,Datenablage,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.5.2,Weitergabe von Informationen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.5.3,Weitergabe von Erreichbarkeiten,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.5.4,Rest- und Zusatzdaten,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.6.1,Scan angenommener Wechseldatenträger,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.6.2,Verschlüsselung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.1,Spezifische Sensibilisierung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.3,Automatische Antworten,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.4,SPAM - Löschen oder Melden,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.5,SPAM - Nichtbeantwortung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.6,SPAM - Links,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.8,Gefälschte E-Mails,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.9,Aktive Inhalte,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.10,Trennen nicht benötigter Anschlüsse,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.11,Heimliche Aufzeichnung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.12,Öffentliche WLANs,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.13,Unverschlüsselte WLANs,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.15,Social Engineering Anrufe,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.16,Mailbox-PIN und Co.,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.17,Unverschlüsseltes Telefonieren,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.19,Unverschlüsselte SMS oder MMS,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.20,Authentifzierung von Gesprächspartnern,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.21,Rechtsunsicherheit von Faxen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.23,Geolokation,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.25,Zugang zum Fahrzeug,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.4,Begleitung Externer,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.4.1,Beaufsichtigung Externer,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.5,Verwahrung Intern,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.6,Rückgabe nicht mehr benötigter Assets,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.8,Verwendung von Wasserschutzmitteln,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.1,Verarbeitung in der Öffentlichkeit,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.3,Verwahrung außer Haus,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.4,Mobile Arbeit mit Dokumenten,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.10.1,Grundprinzipien der Systemadministration,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.10.5,Systemadministration - Internetnutzung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.11.2,Führen als Vorbild,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.11.3,Whaling,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.12.1,Hohe Risiken,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
STM.1.1,Definition und Abgrenzung des Informationsverbunds,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.1.2,Dokumentation der externen Schnittstellen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.2.1,Erstellung eines Anforderungspakets,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.3.1,ISMS-Anforderungen des Informationsverbundes,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.4.1,Erfassung relevanter Assets,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.4.2,Dokumentation relevanter Assets,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.4.3,Mapping des Assets auf die Zielobjektkategorien,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.5.1,Modellierung der Anforderungen mit Zielobjekt,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.5.2,Vererbung von Zielobjektkategorien,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.5.3,Konsolidierung und Redundanzprüfung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.5.4,Modellierung der Anforderungen ohne Zielobjektkategorie,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.6.1,Auf Grund anforderungsloser Assets,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.6.2,Auf Grund externer Verpflichtungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.7.1,Überprüfung des gesetzten Sicherheitsniveaus,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.8.1,Risikobetrachtung bei fehlenden Anforderungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.9.1,Verteilung der führenden Zuständigkeiten,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
STM.9.2,Weitere Parameter,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
TEST.1.1.2,Zuweisung der Aufgaben,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.1.3,Einschränkung von Änderungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.2.1,Versionshistorie,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.2.2,Folgenabschätzung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.2.2.1,Kategorisierung von Änderungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.2.2.3,Dokumentation der Abhängigkeiten,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1,Sicherheitstest,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.2,Integritätstest,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.6,Chaos Engineering,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.7,Analyse der Zusammensetzung,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.8,Fuzzing,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.9,Lasttest,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.10,Penetrationstest bei Änderungen,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.2,Testabdeckung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.4.1,Autorisierung von Änderungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.4.1.1,Unabhängigkeit der Autorisierung,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.4.1.2,Dokumentation der Freigabe,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.4.2,Signatur,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.4.3,Rückfallösung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.4.4,Geregelte Notfalländerungen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.5.1,Information betroffener Kreise,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.5.2,Verschlüsselte Bereitstellung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.5.3,Schrittweiser Rollout,erhöht,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.5.4,Persistenz,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
UMS.1.1,Ermittlung des Umsetzungsstatus,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.2.1,Bewertung des Restrisikos,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.3.1,Umsetzungsplanung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.3.2,Priorisierung von Maßnahmen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.4.1,Benennung von Umsetzungszuständigen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.4.2,Festlegung von Umsetzungsfristen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.5.1,Autorisierung von Ausnahmen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.5.2,Dokumentation von Ausnahmen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.6.1,Nachverfolgung des Umsetzungsfortschritts,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.6.2,Fortschreibung des Umsetzungsplans,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
UMS.7.1,Wahrung von Compliance in der Umsetzung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.1.1,Verfahren zur kontinuierlichen Verbesserung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.2.1,Umgang mit Nicht-Konformitäten,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.2.2,Anpassung des ISMS,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.3.1,Identifikation von Verbesserungspotenzialen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.4.1,Korrekturmaßnahmen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.4.2,Verbesserungsmaßnahmen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.5.1,Priorisierung von Maßnahmen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.6.1,Wirksamkeitsprüfung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.7.1,Bewertung der erreichten Verbesserung,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
VRB.8.1,Behandlung von Compliance-Verstößen,normal-SdT,keine,0.0,,,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ARCH.4.1,Netzzugangskontrolle,normal-SdT,N/A,0.7068,NET.3.1.A24,NET.3.1.A24 Einsatz von Netzzugangskontrollen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.2.3,Verschlüsselung und Signatur,normal-SdT,N/A,0.6998,APP.1.1.A15,APP.1.1.A15 Einsatz von Verschlüsselung und Digitalen Signaturen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.22,Unverschlüsselte Faxleitungen,normal-SdT,N/A,0.6511,NET.4.3.A15,NET.4.3.A15 Ankündigung und Rückversicherung im Umgang mit Faxsendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.686,NET.1.1.A17; NET.1.1.A16; NET.1.1.A27; NET.1.1.A3,NET.1.1.A17 Spezifikation des Netzdesigns; NET.1.1.A16 Spezifikation der Netzarchitektur; NET.1.1.A27 Einbindung der Netzarchitektur in die Notfallplanung; NET.1.1.A3 Anforderungsspezifikation für das Netz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.1,Netzsegmente,normal-SdT,vollständig,0.7039,NET.1.1.A22; NET.1.1.A6; NET.1.1.A23; NET.1.1.A4; NET.1.1.A33,NET.1.1.A22 Spezifikation des Segmentierungskonzepts; NET.1.1.A6 Endgeräte-Segmentierung im internen Netz; NET.1.1.A23 Trennung von Sicherheitssegmenten; NET.1.1.A4 Netztrennung in Sicherheitszonen; NET.1.1.A33 Mikrosegmentierung des Netzes,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2,Einschränkung von Verbindungen zwischen Segmenten,normal-SdT,vollständig,0.6635,NET.1.1.A23; NET.1.1.A4; NET.1.1.A22,NET.1.1.A23 Trennung von Sicherheitssegmenten; NET.1.1.A4 Netztrennung in Sicherheitszonen; NET.1.1.A22 Spezifikation des Segmentierungskonzepts,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2.1,Externe Netzanschlüsse,normal-SdT,vollständig,0.7116,NET.3.3.A11; NET.1.1.A11,NET.3.3.A11 Sichere Anbindung eines externen Netzes; NET.1.1.A11 Absicherung eingehender Kommunikation vom Internet in das interne Netz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2.3,Segmentierung von Servern und Clients,normal-SdT,vollständig,0.6664,NET.1.1.A5; NET.1.1.A23; NET.1.1.A22,NET.1.1.A5 Client-Server-Segmentierung; NET.1.1.A23 Trennung von Sicherheitssegmenten; NET.1.1.A22 Spezifikation des Segmentierungskonzepts,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2.4,VoIP-Netz,erhöht,vollständig,0.6862,NET.4.2.A4,NET.4.2.A4 Einschränkung der Erreichbarkeit über VoIP,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2.5,OT-Systeme,normal-SdT,vollständig,0.695,IND.1.A8,IND.1.A8 Sichere Administration,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2.6,Demilitarisierte Zone,normal-SdT,vollständig,0.7331,NET.1.1.A4; NET.1.1.A10,NET.1.1.A4 Netztrennung in Sicherheitszonen; NET.1.1.A10 DMZ-Segmentierung für Zugriffe aus dem Internet,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.2.7,Management-Netz,normal-SdT,vollständig,0.7169,NET.1.1.A21; NET.3.2.A18; NET.3.1.A13,NET.1.1.A21 Separierung des Management-Bereichs; NET.3.2.A18 Administration über ein gesondertes Managementnetz; NET.3.1.A13 Administration über ein gesondertes Managementnetz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.3,Mikrosegmentierung,erhöht,vollständig,0.6796,NET.1.1.A23; NET.1.1.A33; NET.1.1.A22; NET.1.1.A5,NET.1.1.A23 Trennung von Sicherheitssegmenten; NET.1.1.A33 Mikrosegmentierung des Netzes; NET.1.1.A22 Spezifikation des Segmentierungskonzepts; NET.1.1.A5 Client-Server-Segmentierung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.2.5,Netzplan,normal-SdT,vollständig,0.6742,NET.1.1.A27; NET.1.1.A13,NET.1.1.A27 Einbindung der Netzarchitektur in die Notfallplanung; NET.1.1.A13 Netzplanung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.3.4,Verschlüsselte Netzanbindung,normal-SdT,vollständig,0.6685,NET.2.1.A3; NET.2.1.A17,NET.2.1.A3 Auswahl geeigneter Kryptoverfahren für WLAN; NET.2.1.A17 Absicherung der Kommunikation zwischen Access Points,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.4.2,Autorisiertes Routing,normal-SdT,vollständig,0.6876,NET.3.1.A20,NET.3.1.A20 Sicherheitsaspekte von Routing-Protokollen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.4.3,Authentifizierung von Routingprotokollen,normal-SdT,vollständig,0.6974,NET.3.1.A20,NET.3.1.A20 Sicherheitsaspekte von Routing-Protokollen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.5.1,Einschränkung und Inspektion von Verbindungen,normal-SdT,vollständig,0.6624,NET.1.1.A8,NET.1.1.A8 Grundlegende Absicherung des Internetzugangs,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.5.1.5,Deaktivierung von Split Tunneling,normal-SdT,vollständig,0.6652,NET.3.3.A11; NET.1.1.A11,NET.3.3.A11 Sichere Anbindung eines externen Netzes; NET.1.1.A11 Absicherung eingehender Kommunikation vom Internet in das interne Netz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.5.1.6,Blockieren direkter Management-Verbindungen,normal-SdT,vollständig,0.6687,NET.1.1.A21; NET.3.2.A18,NET.1.1.A21 Separierung des Management-Bereichs; NET.3.2.A18 Administration über ein gesondertes Managementnetz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.5.1.8,Inspektion verschlüsselter Verbindungen,normal-SdT,vollständig,0.6855,NET.3.2.A20; NET.1.1.A12,NET.3.2.A20 Absicherung von grundlegenden Internetprotokollen; NET.1.1.A12 Absicherung ausgehender interner Kommunikation zum Internet,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.6.2,Verschlüsselung von Weiterverkehrsverbindungen,normal-SdT,vollständig,0.6765,NET.3.3.A11; NET.1.1.A7; NET.1.1.A11; NET.2.1.A17,NET.3.3.A11 Sichere Anbindung eines externen Netzes; NET.1.1.A7 Absicherung von schützenswerten Informationen; NET.1.1.A11 Absicherung eingehender Kommunikation vom Internet in das interne Netz; NET.2.1.A17 Absicherung der Kommunikation zwischen Access Points,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ARCH.8.2,Redundante TK-Anbindung,erhöht,vollständig,0.6915,NET.4.1.A19,NET.4.1.A19 Redundanter Anschluss,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
ASST.1.1.1,Dokumentation,normal-SdT,vollständig,0.6711,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6675,APP.4.3.A20; OPS.1.2.2.A13; APP.3.3.A10,APP.4.3.A20 Regelmäßige Audits; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.2.3.1,Autorisierung von Anwendungen,normal-SdT,vollständig,0.6701,CON.5.A5; APP.3.1.A2; APP.1.4.A2,CON.5.A5 Sicherer Betrieb einer Fachanwendung; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; APP.1.4.A2 Regelungen für die Verwendung von mobilen Endgeräten und Apps,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.3.11,Autorisierung von Systemen,normal-SdT,vollständig,0.6642,APP.3.3.A5,APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.3.12,Autorisierung von Personen oder Institutionen,normal-SdT,vollständig,0.6625,SYS.3.2.2.A11; APP.3.3.A5,SYS.3.2.2.A11 Berechtigungsmanagement im MDM; APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.5.3,Autorisierung von Wartungen,erhöht,vollständig,0.6542,OPS.1.1.2.A12,OPS.1.1.2.A12 Regelungen für Wartungs- und Reparaturarbeiten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.5.4,Behandlung als Änderungen und Tests,normal-SdT,vollständig,0.6544,IND.1.A6; OPS.1.1.2.A11,IND.1.A6 änderungsmanagement im OT-Betrieb; OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.5.6,Wartung durch Externe,erhöht,vollständig,0.6659,OPS.2.4.A15; OPS.1.1.2.A13; IND.2.4.A1; OPS.1.1.2.A12,OPS.2.4.A15 Absicherung der Fernwartung; OPS.1.1.2.A13 Absicherung von Fernwartung; IND.2.4.A1 Fernwartung durch Maschinen- und Anlagenbauer; OPS.1.1.2.A12 Regelungen für Wartungs- und Reparaturarbeiten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.5.7,Dokumentation von Wartungen,normal-SdT,vollständig,0.7003,OPS.1.1.2.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.2,Aufbewahrungs- und Löschfristen,normal-SdT,vollständig,0.6546,CON.6.A8,CON.6.A8 Richtlinie für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.2.1,Langfristige Archivierung,erhöht,vollständig,0.6534,APP.4.3.A23,APP.4.3.A23 Archivierung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.3,Geregeltes Löschen oder Vernichten,normal-SdT,vollständig,0.6836,CON.6.A4; CON.6.A3; CON.6.A8; CON.6.A2; CON.6.A1,CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch; CON.6.A8 Richtlinie für die Löschung und Vernichtung von Informationen; CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.3.1,Standardisierte Vernichtung,normal-SdT,vollständig,0.6805,CON.6.A4; CON.6.A2; CON.7.A12; CON.6.A3; CON.6.A8,CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.7.A12 Sicheres Vernichten von schutzbedürftigen Materialien und Dokumenten; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch; CON.6.A8 Richtlinie für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.3.2,Löschverfahren,normal-SdT,vollständig,0.6585,CON.6.A1,CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.3.3,Zugelassene Löschanwendungen,erhöht,vollständig,0.6546,CON.1.A5; CON.6.A4,CON.1.A5 Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
ASST.7.5,Vernichtungseinrichtungen,erhöht,vollständig,0.6515,CON.6.A1; CON.7.A12,CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen; CON.7.A12 Sicheres Vernichten von schutzbedürftigen Materialien und Dokumenten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
